STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
Uttar Pradesh,92,Kheragarh,8 Ambedakari Hasanuram Ambedakari,MALE,67,SC,IND,Crane,447,0,447,0.22,328680
Uttar Pradesh,92,Kheragarh,9 Banwarilal,MALE,55,GENERAL,AAAP,Broom,373,11,384,0.19,328680
Uttar Pradesh,92,Kheragarh,10 Randhaur Singh,MALE,43,GENERAL,IND,Battery torch,348,2,350,0.17,328680
Uttar Pradesh,92,Kheragarh,11 Ashok Kumar,MALE,60,GENERAL,BSRD,Scissors,308,0,308,0.15,328680
Uttar Pradesh,92,Kheragarh,12 Neeraj Rawat,MALE,33,GENERAL,IND,Balloon,265,1,266,0.13,328680
Uttar Pradesh,92,Kheragarh,13 Satish Chandra Bhardwaj,MALE,61,GENERAL,SamAP,Petrol Pump,205,0,205,0.1,328680
Uttar Pradesh,92,Kheragarh,14 Uday Singh,MALE,45,SC,IND,Air Conditioner,184,0,184,0.09,328680
TURN OUT,,,,,,TOTAL:,,,204269,988,205257,62.45,
Uttar Pradesh,93,Fatehabad,1 Chhotey Lal Verma,MALE,68,GENERAL,BJP,Lotus,108577,234,108811,50.46,322495
Uttar Pradesh,93,Fatehabad,2 Roopali Dixit,FEMALE,34,GENERAL,SP,Bicycle,55185,391,55576,25.77,322495
Uttar Pradesh,93,Fatehabad,3 Shailendra Singh,MALE,41,GENERAL,BSP,Elephant,40896,62,40958,18.99,322495
Uttar Pradesh,93,Fatehabad,4 Rajesh Singh Kushwah,MALE,47,GENERAL,JANADIP,Gas Cylinder,3578,7,3585,1.66,322495
Uttar Pradesh,93,Fatehabad,5 NOTA,,,,NOTA,NOTA,2471,1,2472,1.15,322495
Uttar Pradesh,93,Fatehabad,6 Mahinder Singh Verma,MALE,38,GENERAL,IND,Cauliflower,1331,0,1331,0.62,322495
Uttar Pradesh,93,Fatehabad,7 Hotam Singh Nishad,MALE,33,GENERAL,INC,Hand,683,0,683,0.32,322495
Uttar Pradesh,93,Fatehabad,8 Bhuri,MALE,37,GENERAL,IND,Almirah,611,0,611,0.28,322495
Uttar Pradesh,93,Fatehabad,9 Pramod Kumari Kushwah,FEMALE,45,GENERAL,IND,Air Conditioner,307,0,307,0.14,322495
Uttar Pradesh,93,Fatehabad,10 Pt. Dinesh Chand Sharma,MALE,40,GENERAL,SamAP,Petrol Pump,301,0,301,0.14,322495
Uttar Pradesh,93,Fatehabad,11 Vijay Singh Dhangar,MALE,70,GENERAL,RSOSP,Glass Tumbler,266,1,267,0.12,322495
Uttar Pradesh,93,Fatehabad,12 Narendra Singh,MALE,35,GENERAL,BVD,Well,257,0,257,0.12,322495
Uttar Pradesh,93,Fatehabad,13 Purushottam Das Fauzi Bhai,MALE,62,GENERAL,AAAP,Broom,248,2,250,0.12,322495
Uttar Pradesh,93,Fatehabad,14 Ajay Kumar,MALE,30,GENERAL,LGP,BOX,217,0,217,0.1,322495
TURN OUT,,,,,,TOTAL:,,,214928,698,215626,66.86,
Uttar Pradesh,94,Bah,1 Rani Pakshalika Singh,FEMALE,61,GENERAL,BJP,Lotus,77961,399,78360,41.16,334525
Uttar Pradesh,94,Bah,2 Madhusudan Sharma,MALE,53,GENERAL,SP,Bicycle,53780,345,54125,28.43,334525
Uttar Pradesh,94,Bah,3 Nitin Verma,MALE,26,GENERAL,BSP,Elephant,50455,163,50618,26.59,334525
Uttar Pradesh,94,Bah,4 NOTA,,,,NOTA,NOTA,1836,1,1837,0.96,334525
Uttar Pradesh,94,Bah,5 Manoj Dixit,FEMALE,51,GENERAL,INC,Hand,1218,11,1229,0.65,334525
Uttar Pradesh,94,Bah,6 Neeraj Kumar Karauria,MALE,29,GENERAL,AAAP,Broom,956,3,959,0.5,334525
Uttar Pradesh,94,Bah,7 Sukhram,MALE,46,GENERAL,IND,Scissors,784,0,784,0.41,334525
Uttar Pradesh,94,Bah,8 Vijay Pratap Singh,MALE,32,GENERAL,IND,BOX,663,0,663,0.35,334525
Uttar Pradesh,94,Bah,9 Brijendra Singh,MALE,61,SC,IND,Auto- Rickshaw,576,0,576,0.3,334525
Uttar Pradesh,94,Bah,10 Rambaran,MALE,54,GENERAL,IND,Baby Walker,348,0,348,0.18,334525
Uttar Pradesh,94,Bah,11 Naresh,MALE,32,GENERAL,IND,Apple,283,0,283,0.15,334525
Uttar Pradesh,94,Bah,12 Sarvesh Kumar,MALE,32,SC,BMJP,Ganna Kisan,166,0,166,0.09,334525
Uttar Pradesh,94,Bah,13 Ashok Kumar,MALE,45,GENERAL,IND,BUCKET,161,0,161,0.08,334525
Uttar Pradesh,94,Bah,14 Kaushal Kishor,MALE,26,GENERAL,IND,Almirah,154,0,154,0.08,334525
Uttar Pradesh,94,Bah,15 Styendra Baghel,MALE,31,GENERAL,RSPS,Air Conditioner,119,0,119,0.06,334525
TURN OUT,,,,,,TOTAL:,,,189460,922,190382,56.91,
Uttar Pradesh,95,Tundla,1 PREM PAL SINGH DHANGAR,MALE,51,SC,BJP,Lotus,122547,334,122881,49.46,372750
Uttar Pradesh,95,Tundla,2 RAKESH BABU,MALE,62,SC,SP,Bicycle,74762,428,75190,30.26,372750
Uttar Pradesh,95,Tundla,3 AMAR SINGH,MALE,66,SC,BSP,Elephant,40841,136,40977,16.49,372750
Uttar Pradesh,95,Tundla,4 YATENDRA KUMAR,MALE,34,SC,VSIP,Boat with Man and Sail,2167,1,2168,0.87,372750
Uttar Pradesh,95,Tundla,5 SMT. YOGESH DIWAKAR,FEMALE,50,SC,INC,Hand,1941,8,1949,0.78,372750
Uttar Pradesh,95,Tundla,6 SATYENDRA KUMAR,MALE,32,SC,IND,DIAMOND,1304,0,1304,0.52,372750
Uttar Pradesh,95,Tundla,7 NOTA,,,,NOTA,NOTA,1109,1,1110,0.45,372750
Uttar Pradesh,95,Tundla,8 SATIHS KUMAR KAMAL,MALE,59,SC,BKPP,Television,584,1,585,0.24,372750
Uttar Pradesh,95,Tundla,9 MAN IRATNAM GAUTAM,MALE,70,SC,PPID,Basket containing Fruits,507,0,507,0.2,372750
Uttar Pradesh,95,Tundla,10 OM PRAKASH,MALE,59,SC,BMUP,Cot,487,0,487,0.2,372750
Uttar Pradesh,95,Tundla,11 BABLU SINGH,MALE,37,SC,AAAP,Broom,401,4,405,0.16,372750
Uttar Pradesh,95,Tundla,12 NARESH KUMAR,MALE,33,SC,ASPKR,Kettle,348,1,349,0.14,372750
Uttar Pradesh,95,Tundla,13 ANIL SINGH,MALE,39,SC,IND,BUCKET,288,0,288,0.12,372750
Uttar Pradesh,95,Tundla,14 DEEPAK KUMAR,MALE,27,SC,APNJNTP,Auto- Rickshaw,250,1,251,0.1,372750
TURN OUT,,,,,,TOTAL:,,,247536,915,248451,66.65,
Uttar Pradesh,96,Jasrana,1 SACHIN YADAV,MALE,38,GENERAL,SP,Bicycle,107619,670,108289,43.71,367280
Uttar Pradesh,96,Jasrana,2 MANVENDRA PRATAP SINGH,MALE,48,GENERAL,BJP,Lotus,107148,305,107453,43.37,367280
Uttar Pradesh,96,Jasrana,3 SURYA PRATAP SINGH,MALE,31,GENERAL,BSP,Elephant,16902,53,16955,6.84,367280
Uttar Pradesh,96,Jasrana,4 SHIV PRATAP SINGH,MALE,58,GENERAL,IND,Auto- Rickshaw,7734,31,7765,3.13,367280
Uttar Pradesh,96,Jasrana,5 SUNEEL KUMAR JHA,MALE,43,GENERAL,JANADIP,Gas Cylinder,2450,1,2451,0.99,367280
Uttar Pradesh,96,Jasrana,6 VIJAY NATH SINGH VERMA (CHHOTU),MALE,38,GENERAL,INC,Hand,1920,5,1925,0.78,367280
Uttar Pradesh,96,Jasrana,7 NOTA,,,,NOTA,NOTA,1578,2,1580,0.64,367280
Uttar Pradesh,96,Jasrana,8 RAJIV KUMAR,MALE,41,GENERAL,IND,Air Conditioner,530,0,530,0.21,367280
Uttar Pradesh,96,Jasrana,9 AMIT YADAV,MALE,26,GENERAL,AAAP,Broom,315,5,320,0.13,367280
Uttar Pradesh,96,Jasrana,10 NAVAB SINGH,MALE,61,GENERAL,IND,Door Bell,286,1,287,0.12,367280
Uttar Pradesh,96,Jasrana,11 KISHAN PAL SINGH,MALE,51,GENERAL,IND,Glass Tumbler,207,0,207,0.08,367280
TURN OUT,,,,,,TOTAL:,,,246689,1073,247762,67.46,
Uttar Pradesh,97,Firozabad,1 MANISH ASIJA,MALE,57,GENERAL,BJP,Lotus,112138,371,112509,43.43,439689
Uttar Pradesh,97,Firozabad,2 SAIFURRAHAMAN URF CHHUTTAN BHAI,MALE,52,GENERAL,SP,Bicycle,79092,462,79554,30.71,439689
Uttar Pradesh,97,Firozabad,3 SHAZIA HASAN,FEMALE,42,GENERAL,BSP,Elephant,37488,155,37643,14.53,439689
Uttar Pradesh,97,Firozabad,4 BABLOO SINGH RATHORE URF GOLDEE,MALE,39,GENERAL,AIMIM,Kite,18877,21,18898,7.3,439689
Uttar Pradesh,97,Firozabad,5 RAMDAS MANAV,MALE,52,SC,IND,Bangles,6210,9,6219,2.4,439689
Uttar Pradesh,97,Firozabad,6 NOTA,,,,NOTA,NOTA,1200,4,1204,0.46,439689
Uttar Pradesh,97,Firozabad,7 SANDEEP TIWARI,MALE,45,GENERAL,INC,Hand,1144,10,1154,0.45,439689
Uttar Pradesh,97,Firozabad,8 NEETU SINGH SISODIYA,FEMALE,40,GENERAL,AAAP,Broom,497,5,502,0.19,439689
Uttar Pradesh,97,Firozabad,9 BASEEM,MALE,29,GENERAL,IND,Truck,455,0,455,0.18,439689
Uttar Pradesh,97,Firozabad,10 BALVEER SINGH SHANKHAWAR,MALE,47,SC,MADP,Auto- Rickshaw,433,0,433,0.17,439689
Uttar Pradesh,97,Firozabad,11 MOOL CHANDRA,MALE,59,GENERAL,BSCP,FLUTE,296,0,296,0.11,439689
Uttar Pradesh,97,Firozabad,12 JAYPAL,MALE,36,GENERAL,BSRD,Scissors,165,1,166,0.06,439689
TURN OUT,,,,,,TOTAL:,,,257995,1038,259033,58.91,
Uttar Pradesh,98,Shikohabad,1 MUKESH VERMA,MALE,53,GENERAL,SP,Bicycle,105418,861,106279,45.14,357741
Uttar Pradesh,98,Shikohabad,2 OM PRAKASH VERMA,MALE,50,GENERAL,BJP,Lotus,96636,315,96951,41.18,357741
Uttar Pradesh,98,Shikohabad,3 ANIL KUMAR,MALE,57,GENERAL,BSP,Elephant,25336,109,25445,10.81,357741
Uttar Pradesh,98,Shikohabad,4 PRITY MISHRA,FEMALE,39,GENERAL,AIMIM,Kite,2628,2,2630,1.12,357741
Uttar Pradesh,98,Shikohabad,5 SHASHI SHARMA,FEMALE,65,GENERAL,INC,Hand,1419,9,1428,0.61,357741
Uttar Pradesh,98,Shikohabad,6 NOTA,,,,NOTA,NOTA,1179,2,1181,0.5,357741
Uttar Pradesh,98,Shikohabad,7 SHEELENDRA KUMAR VERMA,MALE,40,GENERAL,AAAP,Broom,747,8,755,0.32,357741
Uttar Pradesh,98,Shikohabad,8 RADHEY SHYAM,MALE,46,GENERAL,BKPP,Dolli,527,1,528,0.22,357741
Uttar Pradesh,98,Shikohabad,9 BASUDEV SHARMA,MALE,41,GENERAL,BSRD,Scissors,241,0,241,0.1,357741
TURN OUT,,,,,,TOTAL:,,,234131,1307,235438,65.81,
Uttar Pradesh,99,Sirsaganj,1 SARVESH SINGH,MALE,50,GENERAL,SP,Bicycle,95583,641,96224,46.22,321298
Uttar Pradesh,99,Sirsaganj,2 HARIOM YADAV,MALE,64,GENERAL,BJP,Lotus,86993,426,87419,41.99,321298
Uttar Pradesh,99,Sirsaganj,3 Pankaj Mishra,MALE,48,GENERAL,BSP,Elephant,18685,72,18757,9.01,321298
Uttar Pradesh,99,Sirsaganj,4 PRATIMA PAL,FEMALE,38,GENERAL,INC,Hand,1201,10,1211,0.58,321298
Uttar Pradesh,99,Sirsaganj,5 NOTA,,,,NOTA,NOTA,987,2,989,0.48,321298
Uttar Pradesh,99,Sirsaganj,6 KEDAR SINGH KUSAWAHA,MALE,55,GENERAL,BMUP,Cot,818,1,819,0.39,321298
Uttar Pradesh,99,Sirsaganj,7 Capt. Amit Chauhan,MALE,41,GENERAL,AAAP,Broom,663,3,666,0.32,321298
Uttar Pradesh,99,Sirsaganj,8 SHALINI,FEMALE,41,GENERAL,IND,Camera,614,0,614,0.29,321298
Uttar Pradesh,99,Sirsaganj,9 JAYVEER SINGH,MALE,40,SC,IND,Helicopter,523,1,524,0.25,321298
Uttar Pradesh,99,Sirsaganj,10 HARIOM,MALE,42,GENERAL,IND,Auto- Rickshaw,442,1,443,0.21,321298
Uttar Pradesh,99,Sirsaganj,11 Sunil Kumar Lodhi,MALE,33,GENERAL,BKPP,Television,316,0,316,0.15,321298
Uttar Pradesh,99,Sirsaganj,12 TUKMAN SINGH YADAV,MALE,71,GENERAL,ADJP,Sewing Machine,209,1,210,0.1,321298
TURN OUT,,,,,,TOTAL:,,,207034,1158,208192,64.8,
Uttar Pradesh,100,Kasganj,1 Devendra Singh,MALE,57,GENERAL,BJP,Lotus,123099,311,123410,52.67,364023
Uttar Pradesh,100,Kasganj,2 Man Pal Singh,MALE,83,GENERAL,SP,Bicycle,76485,660,77145,32.92,364023
Uttar Pradesh,100,Kasganj,3 Mohd. Arif,MALE,47,GENERAL,BSP,Elephant,22936,65,23001,9.82,364023
Uttar Pradesh,100,Kasganj,4 Kuldeep Kumar,MALE,40,GENERAL,INC,Hand,5945,6,5951,2.54,364023
Uttar Pradesh,100,Kasganj,5 NOTA,,,,NOTA,NOTA,1262,2,1264,0.54,364023
Uttar Pradesh,100,Kasganj,6 Narendra Kumar,MALE,35,SC,IND,Table,786,1,787,0.34,364023
Uttar Pradesh,100,Kasganj,7 Prem Singh,MALE,46,GENERAL,IND,Cauliflower,704,0,704,0.3,364023
Uttar Pradesh,100,Kasganj,8 Avdhesh,MALE,50,GENERAL,INJSP,Bat,535,0,535,0.23,364023
Uttar Pradesh,100,Kasganj,9 Manpal,MALE,46,GENERAL,AAAP,Broom,533,0,533,0.23,364023
Uttar Pradesh,100,Kasganj,10 Rubi,FEMALE,33,SC,BMUP,Cot,527,2,529,0.23,364023
Uttar Pradesh,100,Kasganj,11 Prabhoo Dayal Rajpoot,MALE,54,GENERAL,ASPKR,Kettle,276,0,276,0.12,364023
Uttar Pradesh,100,Kasganj,12 Indrapal,MALE,59,GENERAL,RSUPRP,Almirah,191,0,191,0.08,364023
TURN OUT,,,,,,TOTAL:,,,233279,1047,234326,64.37,
Uttar Pradesh,101,Amanpur,1 HARIOM,MALE,37,GENERAL,BJP,Lotus,95973,404,96377,50.4,310854
Uttar Pradesh,101,Amanpur,2 SATYABHAN,MALE,59,GENERAL,SP,Bicycle,52700,348,53048,27.74,310854
Uttar Pradesh,101,Amanpur,3 SUBHASH CHANDRA,MALE,46,GENERAL,BSP,Elephant,35227,145,35372,18.5,310854
Uttar Pradesh,101,Amanpur,4 DIVYA SHARMA,FEMALE,38,GENERAL,INC,Hand,1337,5,1342,0.7,310854
Uttar Pradesh,101,Amanpur,5 ARJUN SINGH,MALE,47,GENERAL,JANADIP,Gas Cylinder,1096,3,1099,0.57,310854
Uttar Pradesh,101,Amanpur,6 NOTA,,,,NOTA,NOTA,885,3,888,0.46,310854
Uttar Pradesh,101,Amanpur,7 JITENDRA,MALE,37,GENERAL,IND,CHESS BOARD,707,1,708,0.37,310854
Uttar Pradesh,101,Amanpur,8 MAHENDRA PAL SINGH,MALE,61,GENERAL,IND,Helicopter,590,2,592,0.31,310854
Uttar Pradesh,101,Amanpur,9 VINEET SHAKYA,MALE,34,GENERAL,IND,Camera,583,0,583,0.3,310854
Uttar Pradesh,101,Amanpur,10 MANOJ KUMAR,MALE,33,GENERAL,AAAP,Broom,545,2,547,0.29,310854
Uttar Pradesh,101,Amanpur,11 KAPIL KUMAR,MALE,27,GENERAL,IND,Ganna Kisan,328,7,335,0.18,310854
Uttar Pradesh,101,Amanpur,12 ASHISH KUMAR,MALE,36,GENERAL,INJSP,Almirah,180,0,180,0.09,310854
Uttar Pradesh,101,Amanpur,13 USHA,FEMALE,42,SC,IND,Baby Walker,156,1,157,0.08,310854
TURN OUT,,,,,,TOTAL:,,,190307,921,191228,61.52,
Uttar Pradesh,102,Patiyali,1 Nadira Sultan alias Bitiya,FEMALE,65,GENERAL,SP,Bicycle,91545,413,91958,41.88,359278
Uttar Pradesh,102,Patiyali,2 Mamtesh Shakya,MALE,49,GENERAL,BJP,Lotus,87741,216,87957,40.06,359278
Uttar Pradesh,102,Patiyali,3 Neeraj Kishore Mishra,MALE,58,GENERAL,BSP,Elephant,30525,101,30626,13.95,359278
Uttar Pradesh,102,Patiyali,4 Vivek Kumar,MALE,44,GENERAL,JANADIP,Gas Cylinder,2224,1,2225,1.01,359278
Uttar Pradesh,102,Patiyali,5 Mohd. Imran Ali,MALE,36,GENERAL,INC,Hand,1244,7,1251,0.57,359278
Uttar Pradesh,102,Patiyali,6 Abhay Pratap Singh,MALE,32,GENERAL,IND,Tyres,1090,1,1091,0.5,359278
Uttar Pradesh,102,Patiyali,7 NOTA,,,,NOTA,NOTA,838,1,839,0.38,359278
Uttar Pradesh,102,Patiyali,8 Kamlesh Kumar,MALE,36,GENERAL,MADP,Football,731,2,733,0.33,359278
Uttar Pradesh,102,Patiyali,9 Dhruv Mishra,MALE,44,GENERAL,IND,Room Cooler,625,0,625,0.28,359278
Uttar Pradesh,102,Patiyali,10 Girish Chandra,MALE,51,GENERAL,RSOSP,Glass Tumbler,606,0,606,0.28,359278
Uttar Pradesh,102,Patiyali,11 Jitendra Kumar,MALE,46,GENERAL,IND,Carrom Board,603,0,603,0.27,359278
Uttar Pradesh,102,Patiyali,12 Akhlesh,MALE,38,GENERAL,IND,Sofa,384,1,385,0.18,359278
Uttar Pradesh,102,Patiyali,13 Meera Rani,FEMALE,59,GENERAL,BSCP,Pot,258,0,258,0.12,359278
Uttar Pradesh,102,Patiyali,14 Yusuf,MALE,40,GENERAL,AAAP,Broom,230,1,231,0.11,359278
Uttar Pradesh,102,Patiyali,15 Kallu Singh,MALE,57,GENERAL,RBP,BUCKET,160,1,161,0.07,359278
TURN OUT,,,,,,TOTAL:,,,218804,745,219549,61.11,
Uttar Pradesh,103,Aliganj,1 SATYAPAL SINGH RATHORE,MALE,64,GENERAL,BJP,Lotus,102576,297,102873,45.44,342212
Uttar Pradesh,103,Aliganj,2 RAMESHWAR SINGH YADAV,MALE,70,GENERAL,SP,Bicycle,98465,598,99063,43.76,342212
Uttar Pradesh,103,Aliganj,3 SAOOD ALI KHAN URF JUNAID MIYAN,MALE,30,GENERAL,BSP,Elephant,17687,64,17751,7.84,342212
Uttar Pradesh,103,Aliganj,4 KAILASH LODHI,MALE,35,GENERAL,JANADIP,Gas Cylinder,1651,1,1652,0.73,342212
Uttar Pradesh,103,Aliganj,5 NOTA,,,,NOTA,NOTA,1263,0,1263,0.56,342212
Uttar Pradesh,103,Aliganj,6 VAKIL SHAH,MALE,65,GENERAL,IND,Auto- Rickshaw,1198,0,1198,0.53,342212
Uttar Pradesh,103,Aliganj,7 SUBHASH CHANDRA,MALE,57,GENERAL,INC,Hand,1026,5,1031,0.46,342212
Uttar Pradesh,103,Aliganj,8 SAMYAK CHANDRA,MALE,28,GENERAL,IND,Apple,492,0,492,0.22,342212
Uttar Pradesh,103,Aliganj,9 GAURAV RATHORE,MALE,28,GENERAL,IND,Road Roller,289,1,290,0.13,342212
Uttar Pradesh,103,Aliganj,10 RAM BRAJESH,MALE,55,GENERAL,IND,Almirah,273,0,273,0.12,342212
Uttar Pradesh,103,Aliganj,11 RAHUL URF RAHUL KUMAR PATHAK,MALE,40,GENERAL,AAAP,Broom,213,5,218,0.1,342212
Uttar Pradesh,103,Aliganj,12 DEVENDRA SINGH RATHORE,MALE,49,GENERAL,IND,Bicycle Pump,140,0,140,0.06,342212
Uttar Pradesh,103,Aliganj,13 ANURAG SINGH,MALE,41,GENERAL,IND,Air Conditioner,131,0,131,0.06,342212
TURN OUT,,,,,,TOTAL:,,,225404,971,226375,66.15,
Uttar Pradesh,104,Etah,1 Vipin kumar David,MALE,51,GENERAL,BJP,Lotus,97059,480,97539,46.34,337616
Uttar Pradesh,104,Etah,2 Jugendra Singh Yadav,MALE,52,GENERAL,SP,Bicycle,79501,791,80292,38.15,337616
Uttar Pradesh,104,Etah,3 Ajay Singh,MALE,56,GENERAL,BSP,Elephant,26648,223,26871,12.77,337616
Uttar Pradesh,104,Etah,4 Gunjan Mishra,FEMALE,40,GENERAL,INC,Hand,1478,19,1497,0.71,337616
Uttar Pradesh,104,Etah,5 NOTA,,,,NOTA,NOTA,773,6,779,0.37,337616
Uttar Pradesh,104,Etah,6 Sahab Singh,MALE,67,GENERAL,IND,Balloon,665,1,666,0.32,337616
Uttar Pradesh,104,Etah,7 Roop kishor Shakya,MALE,50,GENERAL,JANADIP,Football,652,2,654,0.31,337616
Uttar Pradesh,104,Etah,8 Umeshkant,MALE,54,GENERAL,AAAP,Broom,570,5,575,0.27,337616
Uttar Pradesh,104,Etah,9 Satyaprakash,MALE,46,GENERAL,IND,Bicycle Pump,519,0,519,0.25,337616
Uttar Pradesh,104,Etah,10 Sukhvendra Singh,MALE,33,GENERAL,IND,Air Conditioner,218,0,218,0.1,337616
Uttar Pradesh,104,Etah,11 Vijendr Singh,MALE,28,GENERAL,IND,Baby Walker,206,0,206,0.1,337616
Uttar Pradesh,104,Etah,12 Ravendr Singh,MALE,47,GENERAL,IND,Road Roller,187,0,187,0.09,337616
Uttar Pradesh,104,Etah,13 Mahipal,MALE,64,GENERAL,VPI,Gas Cylinder,160,2,162,0.08,337616
Uttar Pradesh,104,Etah,14 Durgesh Kumar,MALE,35,GENERAL,IND,Apple,135,1,136,0.06,337616
Uttar Pradesh,104,Etah,15 Rajiv Kumar,MALE,28,GENERAL,IND,Bat,111,0,111,0.05,337616
Uttar Pradesh,104,Etah,16 Omendra Singh,MALE,45,GENERAL,IND,Brief Case,77,0,77,0.04,337616
TURN OUT,,,,,,TOTAL:,,,208959,1530,210489,62.35,
Uttar Pradesh,105,Marhara,1 Virendra Singh Lodhi,MALE,51,GENERAL,BJP,Lotus,101049,338,101387,49.01,309883
Uttar Pradesh,105,Marhara,2 Amit Gaurav,MALE,46,GENERAL,SP,Bicycle,83030,748,83778,40.5,309883
Uttar Pradesh,105,Marhara,3 Yogesh Kumar,MALE,51,GENERAL,BSP,Elephant,16797,103,16900,8.17,309883
Uttar Pradesh,105,Marhara,4 Tara Rajput,FEMALE,40,GENERAL,INC,Hand,830,22,852,0.41,309883
Uttar Pradesh,105,Marhara,5 NOTA,,,,NOTA,NOTA,847,0,847,0.41,309883
Uttar Pradesh,105,Marhara,6 Arjun Yadav,MALE,29,GENERAL,AAAP,Broom,686,9,695,0.34,309883
Uttar Pradesh,105,Marhara,7 Amit Kumar,MALE,28,GENERAL,IND,Apple,548,0,548,0.26,309883
Uttar Pradesh,105,Marhara,8 Suneeta Shakya,FEMALE,36,GENERAL,JANADIP,Air Conditioner,482,0,482,0.23,309883
Uttar Pradesh,105,Marhara,9 Mukesh,MALE,41,GENERAL,IND,Auto- Rickshaw,456,0,456,0.22,309883
Uttar Pradesh,105,Marhara,10 Vidhya Verma,FEMALE,48,GENERAL,IND,Cauliflower,444,0,444,0.21,309883
Uttar Pradesh,105,Marhara,11 Raghuveer Singh,MALE,64,SC,VPI,Gas Cylinder,143,1,144,0.07,309883
Uttar Pradesh,105,Marhara,12 Anuj Kumar,MALE,39,GENERAL,SBSPSP,Almirah,127,2,129,0.06,309883
Uttar Pradesh,105,Marhara,13 Vikas Kumar,MALE,45,SC,BMUP,Cot,107,0,107,0.05,309883
Uttar Pradesh,105,Marhara,14 Mamta Singh,FEMALE,26,GENERAL,RBP,BUCKET,99,2,101,0.05,309883
TURN OUT,,,,,,TOTAL:,,,205645,1225,206870,66.76,
Uttar Pradesh,106,Jalesar,1 SANJEEV KUMAR,MALE,43,SC,BJP,Lotus,91050,289,91339,45.1,297452
Uttar Pradesh,106,Jalesar,2 RANJEET SUMAN,MALE,45,SC,SP,Bicycle,86408,490,86898,42.91,297452
Uttar Pradesh,106,Jalesar,3 AKASH SINGH,MALE,27,SC,BSP,Elephant,19303,61,19364,9.56,297452
Uttar Pradesh,106,Jalesar,4 NEELAMA RAJ,FEMALE,48,SC,INC,Hand,856,4,860,0.42,297452
Uttar Pradesh,106,Jalesar,5 RAJA BABU,MALE,28,SC,IND,Road Roller,840,1,841,0.42,297452
Uttar Pradesh,106,Jalesar,6 NOTA,,,,NOTA,NOTA,619,0,619,0.31,297452
Uttar Pradesh,106,Jalesar,7 ASHOK,MALE,56,SC,ASPKR,Kettle,615,1,616,0.3,297452
Uttar Pradesh,106,Jalesar,8 RAHUL KUMAR VERMA,MALE,33,SC,IND,Balloon,533,0,533,0.26,297452
Uttar Pradesh,106,Jalesar,9 SUKHVIR SINGH DHANGAR,MALE,36,SC,RSOSP,Glass Tumbler,395,1,396,0.2,297452
Uttar Pradesh,106,Jalesar,10 CHOB SINGH,MALE,63,SC,JANADIP,Football,387,0,387,0.19,297452
Uttar Pradesh,106,Jalesar,11 RAHUL PRATAP SINGH,MALE,33,SC,IND,Scissors,202,0,202,0.1,297452
Uttar Pradesh,106,Jalesar,12 INDRESH KUMARI,FEMALE,30,SC,VPI,Gas Cylinder,148,0,148,0.07,297452
Uttar Pradesh,106,Jalesar,13 DHIRAZ SINGH,MALE,35,SC,JDL,Saw,127,0,127,0.06,297452
Uttar Pradesh,106,Jalesar,14 PREMLATA,FEMALE,29,SC,AAAP,Broom,104,2,106,0.05,297452
Uttar Pradesh,106,Jalesar,15 RAJU,MALE,42,SC,BJNP,Extension Board,93,2,95,0.05,297452
TURN OUT,,,,,,TOTAL:,,,201680,851,202531,68.09,
Uttar Pradesh,107,Mainpuri,1 JAYVEER SINGH,MALE,63,GENERAL,BJP,Lotus,99445,369,99814,46.73,345335
Uttar Pradesh,107,Mainpuri,2 RAJKUMAR URF RAJU YADAV,MALE,52,GENERAL,SP,Bicycle,92181,867,93048,43.56,345335
Uttar Pradesh,107,Mainpuri,3 GAURAV NAND,MALE,36,GENERAL,BSP,Elephant,17067,149,17216,8.06,345335
Uttar Pradesh,107,Mainpuri,4 VINEETA,FEMALE,41,GENERAL,INC,Hand,2540,18,2558,1.2,345335
Uttar Pradesh,107,Mainpuri,5 NOTA,,,,NOTA,NOTA,952,1,953,0.45,345335
TURN OUT,,,,,,TOTAL:,,,212185,1404,213589,61.85,
Uttar Pradesh,108,Bhongaon,1 Ram Naresh Agnihotri,MALE,64,GENERAL,BJP,Lotus,96868,340,97208,45.18,343606
Uttar Pradesh,108,Bhongaon,2 Alok Kumar Shakya,MALE,49,GENERAL,SP,Bicycle,91507,934,92441,42.97,343606
Uttar Pradesh,108,Bhongaon,3 Ashok Kumar,MALE,47,GENERAL,BSP,Elephant,14051,99,14150,6.58,343606
Uttar Pradesh,108,Bhongaon,4 Bhupendra Singh,MALE,37,GENERAL,JANADIP,Plastering Trowel,4211,3,4214,1.96,343606
Uttar Pradesh,108,Bhongaon,5 Mamta Rajput,FEMALE,48,GENERAL,INC,Hand,2108,13,2121,0.99,343606
Uttar Pradesh,108,Bhongaon,6 Surjeet Singh,MALE,32,GENERAL,IND,Almirah,1619,8,1627,0.76,343606
Uttar Pradesh,108,Bhongaon,7 Anita,FEMALE,37,GENERAL,VPI,Gas Cylinder,1010,1,1011,0.47,343606
Uttar Pradesh,108,Bhongaon,8 Santosh Kumar Shrivashtav,MALE,45,GENERAL,AAAP,Broom,947,5,952,0.44,343606
