STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
Kerala,38,PERINTHALMANNA,2 K P M MUSTHAFA S/o MUHAMMEDALI HAJI,MALE,53,GENERAL,IND,Auto- Rickshaw,75067,1425,76492,46.19,218090
Kerala,38,PERINTHALMANNA,3 SUCHITHRA,FEMALE,41,GENERAL,BJP,Lotus,7846,175,8021,4.84,218090
Kerala,38,PERINTHALMANNA,4 ADV ABDUL AFSAL P T,MALE,53,GENERAL,IND,Walking Stick,897,9,906,0.55,218090
Kerala,38,PERINTHALMANNA,5 NOTA,,,,NOTA,NOTA,856,11,867,0.52,218090
Kerala,38,PERINTHALMANNA,6 NAJEEB KUTTEERI,MALE,45,GENERAL,IND,Boat with Man and Sail,822,6,828,0.5,218090
Kerala,38,PERINTHALMANNA,7 MUHAMMED MUSTHAFA K P,MALE,39,GENERAL,IND,Cup & Saucer,747,4,751,0.45,218090
Kerala,38,PERINTHALMANNA,8 MUSTHAFA P K S/o SAIDALAVI,MALE,53,GENERAL,IND,CCTV Camera,738,12,750,0.45,218090
Kerala,38,PERINTHALMANNA,9 MUSTHAFA S/o MUHAMMED,MALE,52,GENERAL,IND,Football,469,2,471,0.28,218090
TURN OUT,,,,,,TOTAL:,,,162706,2910,165616,75.94,
Kerala,39,MANKADA,1 MANJALAMKUZHI ALI,MALE,68,GENERAL,IUML,Ladder,81273,1958,83231,49.46,217930
Kerala,39,MANKADA,2 Adv. T.K. RASHEEDALI,MALE,50,GENERAL,CPI(M),"Hammer, Sickle and Star",75322,1663,76985,45.75,217930
Kerala,39,MANKADA,3 SAJESH ELAYIL,MALE,29,GENERAL,BJP,Lotus,6469,172,6641,3.95,217930
Kerala,39,MANKADA,4 NOTA,,,,NOTA,NOTA,590,9,599,0.36,217930
Kerala,39,MANKADA,5 ALI S/o MUSTHAFA,MALE,32,GENERAL,IND,Helicopter,345,5,350,0.21,217930
Kerala,39,MANKADA,6 ALI S/o ALAVI HAJI,MALE,59,GENERAL,IND,Window,193,0,193,0.11,217930
Kerala,39,MANKADA,7 RASHEEDALI S/o MAMMUNNI,MALE,38,GENERAL,IND,CAN,168,15,183,0.11,217930
Kerala,39,MANKADA,8 M.ALI,MALE,66,GENERAL,IND,Refrigerator,81,5,86,0.05,217930
TURN OUT,,,,,,TOTAL:,,,164441,3827,168268,77.21,
Kerala,40,MALAPPURAM,1 P. UBAIDULLA,MALE,61,GENERAL,IUML,Ladder,91470,1696,93166,57.57,212076
Kerala,40,MALAPPURAM,2 PALOLI ABDURAHIMAN,MALE,68,GENERAL,CPI(M),"Hammer, Sickle and Star",56814,1144,57958,35.82,212076
Kerala,40,MALAPPURAM,3 AREEKKAD SETHUMADHAVAN,MALE,46,GENERAL,BJP,Lotus,5755,128,5883,3.64,212076
Kerala,40,MALAPPURAM,4 E.C. AYISHA,FEMALE,60,GENERAL,WPOI,Gas Cylinder,3090,104,3194,1.97,212076
Kerala,40,MALAPPURAM,5 NOTA,,,,NOTA,NOTA,983,11,994,0.61,212076
Kerala,40,MALAPPURAM,6 PRASOBH .T,MALE,28,SC,BSP,Elephant,319,2,321,0.2,212076
Kerala,40,MALAPPURAM,7 T.K. BOSE,MALE,60,SC,SUCI,Battery torch,309,0,309,0.19,212076
TURN OUT,,,,,,TOTAL:,,,158740,3085,161825,76.31,
Kerala,41,VENGARA,1 P.K KUNJHALIKUTTY,MALE,69,GENERAL,IUML,Ladder,69283,1098,70381,53.5,185377
Kerala,41,VENGARA,2 P. JIJI,FEMALE,31,GENERAL,CPI(M),"Hammer, Sickle and Star",39150,635,39785,30.24,185377
Kerala,41,VENGARA,3 SABAH KUNDUPUZHAKKAL,MALE,50,GENERAL,IND,Football,11149,106,11255,8.56,185377
Kerala,41,VENGARA,4 PREMAN MASTER,MALE,57,GENERAL,BJP,Lotus,5853,115,5968,4.54,185377
Kerala,41,VENGARA,5 E.K. KUNHAHAMEDKUTTY MASTER,MALE,66,GENERAL,WPOI,Gas Cylinder,1984,67,2051,1.56,185377
Kerala,41,VENGARA,6 KEERAN,MALE,50,SC,BSP,Elephant,1057,3,1060,0.81,185377
Kerala,41,VENGARA,7 NOTA,,,,NOTA,NOTA,779,8,787,0.6,185377
Kerala,41,VENGARA,8 ANANNYAHKUMARI ALEX,THIRD,28,GENERAL,DSJP,Television,132,3,135,0.1,185377
Kerala,41,VENGARA,9 ADIL ABDURAHIMAN THANGAL,MALE,30,GENERAL,IND,Auto- Rickshaw,124,5,129,0.1,185377
TURN OUT,,,,,,TOTAL:,,,129511,2040,131551,70.96,
Kerala,42,VALLIKKUNNU,1 ABDUL HAMEED MASTER,MALE,73,GENERAL,IUML,Ladder,70342,1481,71823,47.43,198962
Kerala,42,VALLIKKUNNU,2 Prof. A.P. ABDUL VAHAB,MALE,61,GENERAL,INL,Football,56401,1306,57707,38.11,198962
Kerala,42,VALLIKKUNNU,3 PEETHAMBARAN PALAT,MALE,63,GENERAL,BJP,Lotus,19304,549,19853,13.11,198962
Kerala,42,VALLIKKUNNU,4 NOTA,,,,NOTA,NOTA,1141,9,1150,0.76,198962
Kerala,42,VALLIKKUNNU,5 SASI KIZHAKKAN,MALE,49,SC,BSP,Elephant,845,36,881,0.58,198962
TURN OUT,,,,,,TOTAL:,,,148033,3381,151414,76.1,
Kerala,43,TIRURANGADI,1 K P A MAJEED,MALE,71,GENERAL,IUML,Ladder,72579,920,73499,49.74,197158
Kerala,43,TIRURANGADI,2 NIYAS PULIKKALAKATH,MALE,48,GENERAL,IND,Football,63159,762,63921,43.26,197158
Kerala,43,TIRURANGADI,3 KALLIYATH SATHAR HAJI,MALE,68,GENERAL,BJP,Lotus,8128,186,8314,5.63,197158
Kerala,43,TIRURANGADI,4 NOTA,,,,NOTA,NOTA,715,6,721,0.49,197158
Kerala,43,TIRURANGADI,5 NIYAS,MALE,35,GENERAL,IND,Auto- Rickshaw,480,7,487,0.33,197158
Kerala,43,TIRURANGADI,6 ABDUL MAJEED PANAKKAL,MALE,56,GENERAL,BSP,Elephant,300,3,303,0.21,197158
Kerala,43,TIRURANGADI,7 MOOSA JARATHINGAL,MALE,52,GENERAL,SWARAJ,Whistle,269,5,274,0.19,197158
Kerala,43,TIRURANGADI,8 CHANDRAN,MALE,49,GENERAL,IND,Cup & Saucer,129,3,132,0.09,197158
Kerala,43,TIRURANGADI,9 ABDURAHIM NAHA,MALE,62,GENERAL,IND,Scissors,119,1,120,0.08,197158
TURN OUT,,,,,,TOTAL:,,,145878,1893,147771,74.95,
Kerala,44,TANUR,1 V.ABDURAHIMAN,MALE,59,GENERAL,NSC,Cup & Saucer,69633,1071,70704,46.34,196123
Kerala,44,TANUR,2 P.K.FIROS,MALE,41,GENERAL,IUML,Ladder,68810,909,69719,45.7,196123
Kerala,44,TANUR,3 K.NARAYANAN MASTER,MALE,56,GENERAL,BJP,Lotus,10371,219,10590,6.94,196123
Kerala,44,TANUR,4 NOTA,,,,NOTA,NOTA,328,8,336,0.22,196123
Kerala,44,TANUR,5 FIROZ S/o Kunhumarakkar,MALE,50,GENERAL,IND,Plate Stand,244,3,247,0.16,196123
Kerala,44,TANUR,6 V.ABDURAHIMAN S/o Kathiyamu,MALE,60,GENERAL,IND,Ice Cream,220,4,224,0.15,196123
Kerala,44,TANUR,7 KUNHI MOHAMED MUTHANIKKAD BAPPUTTY,MALE,55,GENERAL,IND,Football,207,6,213,0.14,196123
Kerala,44,TANUR,8 MUEENUDHEEN,MALE,38,GENERAL,BSP,Elephant,183,0,183,0.12,196123
Kerala,44,TANUR,9 ABDURAHIMAN.V S/o Alavi Haji,MALE,65,GENERAL,IND,Cake,177,2,179,0.12,196123
Kerala,44,TANUR,10 ABDURAHIMAN.V S/o Muhammed,MALE,55,GENERAL,IND,Dish Antenna,100,2,102,0.07,196123
Kerala,44,TANUR,11 FIROZ S/o Avarankutty,MALE,40,GENERAL,IND,FLUTE,72,1,73,0.05,196123
TURN OUT,,,,,,TOTAL:,,,150345,2225,152570,77.79,
Kerala,45,TIRUR,1 KURUKKOLI MOIDEEN,MALE,61,GENERAL,IUML,Ladder,80906,1408,82314,48.21,229493
Kerala,45,TIRUR,2 Adv. GAFOOR P LILLIS,MALE,51,GENERAL,CPI(M),"Hammer, Sickle and Star",73947,1153,75100,43.98,229493
Kerala,45,TIRUR,3 Dr. ABDUL SALAM M,MALE,68,GENERAL,BJP,Lotus,8933,164,9097,5.33,229493
Kerala,45,TIRUR,4 ASHRAF,MALE,49,GENERAL,SDPI,Scissors,2699,13,2712,1.59,229493
Kerala,45,TIRUR,5 MOIDEEN MEENTHRATHAKATH,MALE,63,GENERAL,IND,T.V. Remote,472,5,477,0.28,229493
Kerala,45,TIRUR,6 NOTA,,,,NOTA,NOTA,416,1,417,0.24,229493
Kerala,45,TIRUR,7 ABOOBACKER SIDHEEK,MALE,49,GENERAL,IND,Walking Stick,233,7,240,0.14,229493
Kerala,45,TIRUR,8 MOIDEEN VALIYAKATH,MALE,58,GENERAL,IND,Window,167,2,169,0.1,229493
Kerala,45,TIRUR,9 ABDUL MAHROOF A.K,MALE,31,GENERAL,IND,Auto- Rickshaw,105,6,111,0.07,229493
Kerala,45,TIRUR,10 ABDUL GAFOOR PULIKKAL,MALE,40,GENERAL,IND,Dish Antenna,68,0,68,0.04,229493
Kerala,45,TIRUR,11 ABDUL GAFOOR VALIYA PEEDIKAKKAL,MALE,47,GENERAL,IND,Man Blowing Turha,33,4,37,0.02,229493
TURN OUT,,,,,,TOTAL:,,,167979,2763,170742,74.4,
Kerala,46,KOTTAKKAL,1 PROF. ABID HUSSAIN THANGAL,MALE,60,GENERAL,IUML,Ladder,80061,1639,81700,51.08,216518
Kerala,46,KOTTAKKAL,2 N. A. MUHAMMED KUTTY (MAMMUTY),MALE,61,GENERAL,NCP,Clock,63739,1373,65112,40.71,216518
Kerala,46,KOTTAKKAL,3 P. P. GANESAN,MALE,50,GENERAL,BJP,Lotus,10556,240,10796,6.75,216518
Kerala,46,KOTTAKKAL,4 MOHAMED KUTTY,MALE,55,GENERAL,IND,Auto- Rickshaw,662,13,675,0.42,216518
Kerala,46,KOTTAKKAL,5 NOTA,,,,NOTA,NOTA,664,4,668,0.42,216518
Kerala,46,KOTTAKKAL,6 BINDHU DEVARAJAN,FEMALE,53,GENERAL,IND,Almirah,477,4,481,0.3,216518
Kerala,46,KOTTAKKAL,7 AYISHA,FEMALE,63,GENERAL,IND,Walking Stick,319,9,328,0.21,216518
Kerala,46,KOTTAKKAL,8 SAINUL ABID THANGAL,MALE,39,GENERAL,IND,Battery torch,160,13,173,0.11,216518
TURN OUT,,,,,,TOTAL:,,,156638,3295,159933,73.87,
Kerala,47,THAVANUR,1 DR.K.T.JALEEL,MALE,53,GENERAL,IND,Auto- Rickshaw,68935,1423,70358,46.46,201183
Kerala,47,THAVANUR,2 FIROS KUNNAMPARAMBIL,MALE,36,GENERAL,INC,Hand,66750,1044,67794,44.77,201183
Kerala,47,THAVANUR,3 RAMESH KOTTAYAPURATH,MALE,49,GENERAL,BDJS,Helmet,9756,158,9914,6.55,201183
Kerala,47,THAVANUR,4 HASSAN CHIYANOOR,MALE,30,GENERAL,SDPI,Scissors,1738,9,1747,1.15,201183
Kerala,47,THAVANUR,5 NOTA,,,,NOTA,NOTA,478,2,480,0.32,201183
Kerala,47,THAVANUR,6 JALEEL S/O. MUHAMMAD KUTTY,MALE,34,GENERAL,IND,Gas Cylinder,306,2,308,0.2,201183
Kerala,47,THAVANUR,7 VELLARIKKAT MOHAMMED RAFI,MALE,45,GENERAL,IND,Walking Stick,220,7,227,0.15,201183
Kerala,47,THAVANUR,8 FIROS KUNNATHPARAMBIL,MALE,45,GENERAL,IND,Pineapple,191,3,194,0.13,201183
Kerala,47,THAVANUR,9 FIROS PARUVINGAL,MALE,35,GENERAL,IND,Pen Nib with Seven Rays,173,2,175,0.12,201183
Kerala,47,THAVANUR,10 MOHAMMED FIROS NURUKKUPRAMBIL,MALE,29,GENERAL,IND,Plate Stand,148,4,152,0.1,201183
Kerala,47,THAVANUR,11 FIROS NELLAMKUNNATH,MALE,37,GENERAL,IND,Lady Finger,75,4,79,0.05,201183
TURN OUT,,,,,,TOTAL:,,,148770,2658,151428,75.27,
Kerala,48,PONNANI,1 P NANDAKUMAR,MALE,71,GENERAL,CPI(M),"Hammer, Sickle and Star",73331,1337,74668,51.35,205353
Kerala,48,PONNANI,2 Adv. A.M. ROHITH,MALE,35,GENERAL,INC,Hand,56694,931,57625,39.63,205353
Kerala,48,PONNANI,3 SUBRAMANNIAN CHUNKAPPALLII,MALE,67,GENERAL,BDJS,Helmet,7302,117,7419,5.1,205353
Kerala,48,PONNANI,4 ANVAR PAZHANJI,MALE,48,GENERAL,SDPI,Scissors,3041,24,3065,2.11,205353
Kerala,48,PONNANI,5 GANESH VADERI,MALE,49,GENERAL,WPOI,Gas Cylinder,1820,43,1863,1.28,205353
Kerala,48,PONNANI,6 NOTA,,,,NOTA,NOTA,462,5,467,0.32,205353
Kerala,48,PONNANI,7 Adv. ROSHITH. M.P.,MALE,44,GENERAL,IND,Mike,147,21,168,0.12,205353
Kerala,48,PONNANI,8 K SADANANDAN,MALE,69,GENERAL,IND,COCONUT FARM,144,3,147,0.1,205353
TURN OUT,,,,,,TOTAL:,,,142941,2481,145422,70.82,
Kerala,49,THRITHALA,1 M. B RAJESH,MALE,50,GENERAL,CPI(M),"Hammer, Sickle and Star",68468,1346,69814,45.84,194236
Kerala,49,THRITHALA,2 V .T BALRAM,MALE,42,GENERAL,INC,Hand,65629,1169,66798,43.86,194236
Kerala,49,THRITHALA,3 ADV:SANKU T DAS,MALE,31,SC,BJP,Lotus,12645,206,12851,8.44,194236
Kerala,49,THRITHALA,4 ABDUL NAZAR M K,MALE,47,GENERAL,SDPI,Scissors,1572,10,1582,1.04,194236
Kerala,49,THRITHALA,5 NOTA,,,,NOTA,NOTA,422,5,427,0.28,194236
Kerala,49,THRITHALA,6 RAJAGOPAL THRITHALA,MALE,61,SC,BSP,Elephant,326,7,333,0.22,194236
Kerala,49,THRITHALA,7 SREENIVAS KURUPPATH,MALE,39,GENERAL,IND,Ring,136,0,136,0.09,194236
Kerala,49,THRITHALA,8 HUSSAIN THATTATHAZHATH,MALE,44,GENERAL,IND,Football,106,1,107,0.07,194236
Kerala,49,THRITHALA,9 RAJESH S/O RAMAN E,MALE,38,SC,IND,Cup & Saucer,83,8,91,0.06,194236
Kerala,49,THRITHALA,10 NOORUDHEEN E V,MALE,45,GENERAL,IND,Auto- Rickshaw,69,1,70,0.05,194236
Kerala,49,THRITHALA,11 BALARAMAN K S/O KUNJUNNI,MALE,50,GENERAL,IND,Mike,49,8,57,0.04,194236
Kerala,49,THRITHALA,12 T .T BALARAMAN S/O KRISHNAN NAIR,MALE,58,GENERAL,IND,Pineapple,42,3,45,0.03,194236
TURN OUT,,,,,,TOTAL:,,,149547,2764,152311,78.42,
Kerala,50,PATTAMBI,1 Muhammed Muhassin,MALE,34,GENERAL,CPI,Ears of Corn And Sickle,73761,1550,75311,49.58,194989
Kerala,50,PATTAMBI,2 Riyas Mukkoli,MALE,37,GENERAL,INC,Hand,56480,857,57337,37.74,194989
Kerala,50,PATTAMBI,3 K.M.Haridas,MALE,49,GENERAL,BJP,Lotus,14231,347,14578,9.6,194989
Kerala,50,PATTAMBI,4 Ameer Ali .S.P,MALE,34,GENERAL,SDPI,Scissors,2946,29,2975,1.96,194989
Kerala,50,PATTAMBI,5 S. Mujeeb Rehman,MALE,32,GENERAL,WPOI,Gas Cylinder,776,25,801,0.53,194989
Kerala,50,PATTAMBI,6 Narayanan. T.P,MALE,58,SC,BSP,Elephant,504,13,517,0.34,194989
Kerala,50,PATTAMBI,7 NOTA,,,,NOTA,NOTA,378,12,390,0.26,194989
TURN OUT,,,,,,TOTAL:,,,149076,2833,151909,77.91,
Kerala,51,SHORNUR,1 P. MAMMIKUTTY,MALE,69,GENERAL,CPI(M),"Hammer, Sickle and Star",72641,1759,74400,48.98,194287
Kerala,51,SHORNUR,2 FIROZ BABU.T.H,MALE,34,GENERAL,INC,Hand,36940,786,37726,24.83,194287
Kerala,51,SHORNUR,3 SANDEEP VARIER,MALE,38,GENERAL,BJP,Lotus,36317,656,36973,24.34,194287
Kerala,51,SHORNUR,4 MUHAMMAD MUSTHAFA,MALE,34,GENERAL,SDPI,Scissors,1242,9,1251,0.82,194287
Kerala,51,SHORNUR,5 AYYAPPAN KUTTY. T.C.,MALE,41,SC,BSP,Elephant,875,8,883,0.58,194287
Kerala,51,SHORNUR,6 NOTA,,,,NOTA,NOTA,668,10,678,0.45,194287
TURN OUT,,,,,,TOTAL:,,,148683,3228,151911,78.19,
Kerala,52,OTTAPALAM,1 Adv. K. PREMKUMAR,MALE,42,GENERAL,CPI(M),"Hammer, Sickle and Star",72977,1882,74859,46.45,208304
Kerala,52,OTTAPALAM,2 DOCTOR P. SARIN,MALE,37,GENERAL,INC,Hand,58399,1308,59707,37.05,208304
Kerala,52,OTTAPALAM,3 P. VENUGOPALAN,MALE,51,GENERAL,BJP,Lotus,24516,540,25056,15.55,208304
Kerala,52,OTTAPALAM,4 NOTA,,,,NOTA,NOTA,852,15,867,0.54,208304
Kerala,52,OTTAPALAM,5 P.P. SIVAN,MALE,53,SC,BSP,Elephant,654,18,672,0.42,208304
TURN OUT,,,,,,TOTAL:,,,157398,3763,161161,77.37,
Kerala,53,KONGAD,1 Santhakumari K,FEMALE,49,SC,CPI(M),"Hammer, Sickle and Star",66683,1198,67881,49.01,181747
Kerala,53,KONGAD,2 U C Raman,MALE,55,SC,IUML,Ladder,40046,616,40662,29.36,181747
Kerala,53,KONGAD,3 Suresh Babu M,MALE,36,SC,BJP,Lotus,27223,438,27661,19.97,181747
Kerala,53,KONGAD,4 Guruvayoorappan P E,MALE,60,SC,BSP,Elephant,1321,30,1351,0.98,181747
Kerala,53,KONGAD,5 NOTA,,,,NOTA,NOTA,932,21,953,0.69,181747
TURN OUT,,,,,,TOTAL:,,,136205,2303,138508,76.21,
Kerala,54,MANNARKAD,1 ADVOCATE. N. SAMSUDHEEN,MALE,51,GENERAL,IUML,Ladder,70448,1209,71657,47.11,198421
Kerala,54,MANNARKAD,2 K. P. SURESH RAJ,MALE,50,GENERAL,CPI,Ears of Corn And Sickle,64621,1166,65787,43.25,198421
Kerala,54,MANNARKAD,3 AGALI NASEEMA P,FEMALE,44,GENERAL,ADMK,Hat,10282,94,10376,6.82,198421
Kerala,54,MANNARKAD,4 JAMES MASH,MALE,59,GENERAL,IND,Pineapple,968,20,988,0.65,198421
Kerala,54,MANNARKAD,5 SIVADASAN,MALE,43,SC,BSP,Elephant,813,14,827,0.54,198421
Kerala,54,MANNARKAD,6 NOTA,,,,NOTA,NOTA,753,7,760,0.5,198421
Kerala,54,MANNARKAD,7 SHAMSUDDEEN S/o. HAMZA,MALE,29,GENERAL,IND,Boat with Man and Sail,479,32,511,0.34,198421
Kerala,54,MANNARKAD,8 SURESH,MALE,30,GENERAL,IND,Kettle,433,7,440,0.29,198421
Kerala,54,MANNARKAD,9 SURESH BABU,MALE,30,GENERAL,IND,Dish Antenna,303,1,304,0.2,198421
Kerala,54,MANNARKAD,10 SHAMSUDDEEN S/o. YUSAF,MALE,42,GENERAL,IND,Window,184,8,192,0.13,198421
Kerala,54,MANNARKAD,11 AJIKUMAR,MALE,51,GENERAL,IND,Gas Cylinder,157,2,159,0.1,198421
Kerala,54,MANNARKAD,12 SHIBU GEORGE,MALE,40,GENERAL,IND,Auto- Rickshaw,97,4,101,0.07,198421
TURN OUT,,,,,,TOTAL:,,,149538,2564,152102,76.66,
Kerala,55,MALAMPUZHA,1 A. PRABHAKARAN,MALE,69,GENERAL,CPI(M),"Hammer, Sickle and Star",74096,1838,75934,46.41,213746
Kerala,55,MALAMPUZHA,2 KRISHNAKUMAR.C,MALE,50,GENERAL,BJP,Lotus,49301,899,50200,30.68,213746
Kerala,55,MALAMPUZHA,3 S. K. Ananthakrishnan,MALE,58,GENERAL,INC,Hand,34611,833,35444,21.66,213746
Kerala,55,MALAMPUZHA,4 NOTA,,,,NOTA,NOTA,1041,13,1054,0.64,213746
Kerala,55,MALAMPUZHA,5 K.PRASAD,MALE,38,GENERAL,SUCI,Battery torch,550,5,555,0.34,213746
Kerala,55,MALAMPUZHA,6 ABDUL RAHEEM. S,MALE,39,GENERAL,IND,Pineapple,412,6,418,0.26,213746
TURN OUT,,,,,,TOTAL:,,,160011,3594,163605,76.54,
Kerala,56,PALAKKAD,1 SHAFI PARAMBIL,MALE,38,GENERAL,INC,Hand,53080,999,54079,38.06,188789
Kerala,56,PALAKKAD,2 E. SREEDHARAN,MALE,88,GENERAL,BJP,Lotus,49155,1065,50220,35.34,188789
Kerala,56,PALAKKAD,3 Adv. C.P. PROMOD,MALE,53,GENERAL,CPI(M),"Hammer, Sickle and Star",35622,811,36433,25.64,188789
Kerala,56,PALAKKAD,4 NOTA,,,,NOTA,NOTA,514,14,528,0.37,188789
Kerala,56,PALAKKAD,5 E.T.K. VALSAN,MALE,56,SC,BSP,Elephant,348,11,359,0.25,188789
Kerala,56,PALAKKAD,6 JAYAPRAKASH. J,MALE,50,GENERAL,SMFB,Crane,217,4,221,0.16,188789
Kerala,56,PALAKKAD,7 V. SACHIDANANDAN,MALE,50,GENERAL,IND,Pineapple,152,7,159,0.11,188789
Kerala,56,PALAKKAD,8 K. RAJESH,MALE,35,GENERAL,ABHM,COCONUT FARM,104,1,105,0.07,188789
TURN OUT,,,,,,TOTAL:,,,139192,2912,142104,75.27,
Kerala,57,TARUR,1 P.P.SUMOD,MALE,37,SC,CPI(M),"Hammer, Sickle and Star",66560,1184,67744,51.58,170733
Kerala,57,TARUR,2 K.A.SHEEBA,FEMALE,38,SC,INC,Hand,42271,942,43213,32.9,170733
Kerala,57,TARUR,3 JAYAPRAKASAN K.P.,MALE,44,SC,BJP,Lotus,18237,228,18465,14.06,170733
Kerala,57,TARUR,4 C.A.USHAKUMARI,FEMALE,49,SC,WPOI,Gas Cylinder,956,29,985,0.75,170733
Kerala,57,TARUR,5 NOTA,,,,NOTA,NOTA,928,12,940,0.72,170733
TURN OUT,,,,,,TOTAL:,,,128952,2395,131347,76.93,
Kerala,58,CHITTUR,1 K. KRISHNANKUTTY,MALE,76,GENERAL,JD(S),A lady farmer carrying paddy on her head,82816,1856,84672,55.38,189510
Kerala,58,CHITTUR,2 Adv. SUMESH ACHUTHAN,MALE,45,GENERAL,INC,Hand,49724,1070,50794,33.22,189510
Kerala,58,CHITTUR,3 V. NATESAN,MALE,51,GENERAL,BJP,Lotus,14257,201,14458,9.46,189510
Kerala,58,CHITTUR,4 NOTA,,,,NOTA,NOTA,1273,12,1285,0.84,189510
Kerala,58,CHITTUR,5 A. CHANDRAN,MALE,59,SC,BSP,Elephant,907,11,918,0.6,189510
Kerala,58,CHITTUR,6 PRAMEELA. K,FEMALE,55,GENERAL,IND,Battery torch,542,10,552,0.36,189510
Kerala,58,CHITTUR,7 NSK PURAM SASIKUMAR,MALE,44,GENERAL,IND,Football,226,0,226,0.15,189510
TURN OUT,,,,,,TOTAL:,,,149745,3160,152905,80.68,
Kerala,59,NENMARA,1 K. Babu,MALE,57,GENERAL,CPI(M),"Hammer, Sickle and Star",77887,2258,80145,52.89,193075
Kerala,59,NENMARA,2 C.N.Vijayakrishnan,MALE,61,GENERAL,CMPKSC,Battery torch,50491,950,51441,33.95,193075
Kerala,59,NENMARA,3 Anurag .A.N,MALE,42,GENERAL,BDJS,Helmet,16388,278,16666,11,193075
Kerala,59,NENMARA,4 Prakash.C,MALE,29,SC,BSP,Elephant,1302,48,1350,0.89,193075
Kerala,59,NENMARA,5 NOTA,,,,NOTA,NOTA,1049,21,1070,0.71,193075
Kerala,59,NENMARA,6 Babu S/o Kunchu,MALE,47,GENERAL,IND,Boat with Man and Sail,841,22,863,0.57,193075
TURN OUT,,,,,,TOTAL:,,,147958,3577,151535,78.49,
Kerala,60,ALATHUR,1 K.D.PRASENAN,MALE,55,GENERAL,CPI(M),"Hammer, Sickle and Star",72947,1706,74653,55.15,171419
Kerala,60,ALATHUR,2 PALAYAM PRADEEP,MALE,38,GENERAL,INC,Hand,39762,773,40535,29.94,171419
Kerala,60,ALATHUR,3 PRASANTH SIVAN,MALE,31,GENERAL,BJP,Lotus,18115,234,18349,13.56,171419
Kerala,60,ALATHUR,4 NOTA,,,,NOTA,NOTA,765,18,783,0.58,171419
Kerala,60,ALATHUR,5 CHANDRAN,MALE,62,SC,BSP,Elephant,688,11,699,0.52,171419
Kerala,60,ALATHUR,6 RAJESH.M,MALE,35,GENERAL,IND,BUCKET,339,8,347,0.26,171419
TURN OUT,,,,,,TOTAL:,,,132616,2750,135366,78.97,
Kerala,61,CHELAKKARA,1 K RADHAKRISHNAN,MALE,57,SC,CPI(M),"Hammer, Sickle and Star",81885,1530,83415,54.41,198392
Kerala,61,CHELAKKARA,2 C C SREEKUMAR,MALE,49,SC,INC,Hand,43150,865,44015,28.71,198392
Kerala,61,CHELAKKARA,3 SHAJUMON VATTEKKAD,MALE,46,SC,BJP,Lotus,23716,329,24045,15.68,198392
Kerala,61,CHELAKKARA,4 CHANDRAN THIYATH,MALE,50,SC,SDPI,Scissors,1110,10,1120,0.73,198392
Kerala,61,CHELAKKARA,5 NOTA,,,,NOTA,NOTA,709,11,720,0.47,198392
TURN OUT,,,,,,TOTAL:,,,150570,2745,153315,77.28,
Kerala,62,KUNNAMKULAM,1 A.C.MOIDEEN,MALE,64,GENERAL,CPI(M),"Hammer, Sickle and Star",73979,1553,75532,48.78,198378
Kerala,62,KUNNAMKULAM,2 K.JAYASANKAR,MALE,47,GENERAL,INC,Hand,47478,1423,48901,31.58,198378
Kerala,62,KUNNAMKULAM,3 Adv. K.K.ANEESHKUMAR,MALE,42,GENERAL,BJP,Lotus,27479,354,27833,17.98,198378
Kerala,62,KUNNAMKULAM,4 V.S.ABOOBACKER,MALE,45,GENERAL,SDPI,Scissors,1229,12,1241,0.8,198378
Kerala,62,KUNNAMKULAM,5 NOTA,,,,NOTA,NOTA,554,5,559,0.36,198378
Kerala,62,KUNNAMKULAM,6 MOIDEEN.K.M s/o MUHAMMED,MALE,67,GENERAL,IND,Pot,365,15,380,0.25,198378
Kerala,62,KUNNAMKULAM,7 JAMES PANADAN,MALE,58,GENERAL,IND,Walking Stick,258,7,265,0.17,198378
Kerala,62,KUNNAMKULAM,8 A.K.MOIDHEENKUTTY,MALE,52,GENERAL,IND,Pressure Cooker,110,10,120,0.08,198378
TURN OUT,,,,,,TOTAL:,,,151452,3379,154831,78.05,
Kerala,63,GURUVAYOOR,1 N.K.AKBAR,MALE,51,GENERAL,CPI(M),"Hammer, Sickle and Star",76052,1020,77072,52.52,211447
Kerala,63,GURUVAYOOR,2 Adv.K N A KHADER,MALE,71,GENERAL,IUML,Ladder,57918,886,58804,40.07,211447
Kerala,63,GURUVAYOOR,3 DILEEP NAIR,MALE,53,GENERAL,DSJP,Television,6222,72,6294,4.29,211447
Kerala,63,GURUVAYOOR,4 ASHARAF VADAKKOOT,MALE,50,GENERAL,SDPI,Scissors,2870,19,2889,1.97,211447
Kerala,63,GURUVAYOOR,5 NOTA,,,,NOTA,NOTA,997,10,1007,0.69,211447
Kerala,63,GURUVAYOOR,6 ANTONY,MALE,56,GENERAL,IND,Walking Stick,382,10,392,0.27,211447
Kerala,63,GURUVAYOOR,7 M.KUMAR,MALE,62,SC,SUCI,Battery torch,288,13,301,0.21,211447
TURN OUT,,,,,,TOTAL:,,,144729,2030,146759,69.41,
