STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
Karnataka,55,Manvi (ST),3 Raja Venkatappa Nayak,MALE,51,ST,JD(S),A lady farmer carrying paddy on her head,25832,158,25990,16.48,233867
Karnataka,55,Manvi (ST),4 Raja Shamsunder Nayak,MALE,49,ST,AAAP,Broom,2920,12,2932,1.86,233867
Karnataka,55,Manvi (ST),5 Nota,,,,NOTA,NOTA,1245,10,1255,0.8,233867
Karnataka,55,Manvi (ST),6 Basavaprabhu,MALE,34,ST,KRS,Battery torch,737,5,742,0.47,233867
Karnataka,55,Manvi (ST),7 Mudakappa Nayak,MALE,59,ST,BSP,Elephant,681,5,686,0.43,233867
TURN OUT,,,,,,TOTAL:,,,156725,1005,157730,67.44,
Karnataka,56,Devadurga (ST),1 Karemma,FEMALE,50,ST,JD(S),A lady farmer carrying paddy on her head,98914,630,99544,56.75,233492
Karnataka,56,Devadurga (ST),2 Shivanagouda,MALE,45,ST,BJP,Lotus,64784,504,65288,37.22,233492
Karnataka,56,Devadurga (ST),3 A.shridevi,FEMALE,36,ST,INC,Hand,3847,62,3909,2.23,233492
Karnataka,56,Devadurga (ST),4 Roopa,FEMALE,34,ST,IND,Ganna kisan,2781,3,2784,1.59,233492
Karnataka,56,Devadurga (ST),5 Nota,,,,NOTA,NOTA,2751,0,2751,1.57,233492
Karnataka,56,Devadurga (ST),6 Narasannagouda Hosamani,MALE,43,ST,BSP,Elephant,1127,3,1130,0.64,233492
TURN OUT,,,,,,TOTAL:,,,174204,1202,175406,75.12,
Karnataka,57,Lingsugur (SC),1 Manappa D Vajjal,MALE,59,SC,BJP,Lotus,58331,438,58769,33.73,255628
Karnataka,57,Lingsugur (SC),2 D.s.hulageri,MALE,57,SC,INC,Hand,55573,387,55960,32.12,255628
Karnataka,57,Lingsugur (SC),3 Bandi Shiddu,MALE,45,SC,JD(S),A lady farmer carrying paddy on her head,41099,223,41322,23.72,255628
Karnataka,57,Lingsugur (SC),4 R.rudraiah,MALE,64,SC,KRPP,Football,13639,125,13764,7.9,255628
Karnataka,57,Lingsugur (SC),5 Nota,,,,NOTA,NOTA,1321,4,1325,0.76,255628
Karnataka,57,Lingsugur (SC),6 Anilkumar D.janappa Hirenaganoor,MALE,32,SC,BSP,Elephant,1190,3,1193,0.68,255628
Karnataka,57,Lingsugur (SC),7 Nagaraj Mothi,MALE,31,SC,UPJP,Auto- rickshaw,1151,1,1152,0.66,255628
Karnataka,57,Lingsugur (SC),8 Vijay Kumar Pol,MALE,30,SC,KRS,Battery torch,753,0,753,0.43,255628
TURN OUT,,,,,,TOTAL:,,,173057,1181,174238,68.16,
Karnataka,58,Sindhanur,1 Hampanagouda Badarli,MALE,73,GENERAL,INC,Hand,73183,462,73645,41.98,239285
Karnataka,58,Sindhanur,2 K. Kariyappa,MALE,57,GENERAL,BJP,Lotus,51192,511,51703,29.48,239285
Karnataka,58,Sindhanur,3 Venkatrao Nadagouda,MALE,66,GENERAL,JD(S),A lady farmer carrying paddy on her head,43261,200,43461,24.78,239285
Karnataka,58,Sindhanur,4 Mallikarjun Nekkanti,MALE,43,GENERAL,KRPP,Football,2143,4,2147,1.22,239285
Karnataka,58,Sindhanur,5 Sangram Narayan Killed,MALE,36,GENERAL,AAAP,Broom,1388,0,1388,0.79,239285
Karnataka,58,Sindhanur,6 Nota,,,,NOTA,NOTA,1061,4,1065,0.61,239285
Karnataka,58,Sindhanur,7 Nijagunayya,MALE,48,GENERAL,UPJP,Auto- rickshaw,833,1,834,0.48,239285
Karnataka,58,Sindhanur,8 Basapur Sharanappa Neelakantappa,MALE,31,SC,IND,Bat,448,0,448,0.26,239285
Karnataka,58,Sindhanur,9 Nirupadi K Gomarshi,MALE,28,GENERAL,KRS,Battery torch,269,1,270,0.15,239285
Karnataka,58,Sindhanur,10 Basavaraj Sasalamari,MALE,54,SC,RPIB,Pen nib with seven rays,235,1,236,0.13,239285
Karnataka,58,Sindhanur,11 Basavaraj Badarli,MALE,42,GENERAL,IND,Basket containing fruits,214,1,215,0.12,239285
TURN OUT,,,,,,TOTAL:,,,174227,1185,175412,73.31,
Karnataka,59,Maski (ST),1 Basan Gouda Turvihal,MALE,58,ST,INC,Hand,79189,377,79566,52.76,211183
Karnataka,59,Maski (ST),2 Pratapgouda Patil,MALE,68,ST,BJP,Lotus,66063,450,66513,44.11,211183
Karnataka,59,Maski (ST),3 Raghavendra Nayak Balganur,MALE,41,ST,JD(S),A lady farmer carrying paddy on her head,1901,5,1906,1.26,211183
Karnataka,59,Maski (ST),4 Nota,,,,NOTA,NOTA,1290,5,1295,0.86,211183
Karnataka,59,Maski (ST),5 E.h. Nayak,MALE,37,ST,IND,Pen nib with seven rays,729,1,730,0.48,211183
Karnataka,59,Maski (ST),6 Gangamma Ankushadoddi,FEMALE,43,ST,KRS,Battery torch,312,1,313,0.21,211183
Karnataka,59,Maski (ST),7 Ishappagouda Patil,MALE,35,ST,IND,Auto- rickshaw,266,2,268,0.18,211183
Karnataka,59,Maski (ST),8 Somanagouda,MALE,55,ST,IND,Green chilli,207,0,207,0.14,211183
TURN OUT,,,,,,TOTAL:,,,149957,841,150798,71.41,
Karnataka,60,Kushtagi,1 Doddanagouda Hanamagouda Patil,MALE,49,GENERAL,BJP,Lotus,91960,955,92915,50.75,233835
Karnataka,60,Kushtagi,2 Amaregouda Linganagouda Patil Bayyapur,MALE,69,GENERAL,INC,Hand,82350,919,83269,45.48,233835
Karnataka,60,Kushtagi,3 Nota,,,,NOTA,NOTA,1587,5,1592,0.87,233835
Karnataka,60,Kushtagi,4 B.vazeerali Gonal,MALE,45,GENERAL,IND,Man blowing turha,1377,0,1377,0.75,233835
Karnataka,60,Kushtagi,5 Sharanappa Siddappa Kumbar,MALE,39,GENERAL,JD(S),A lady farmer carrying paddy on her head,1041,7,1048,0.57,233835
Karnataka,60,Kushtagi,6 Kanakappa Malagavi,MALE,51,GENERAL,AAAP,Broom,727,2,729,0.4,233835
Karnataka,60,Kushtagi,7 Shivakumar Chilkaragi,MALE,45,GENERAL,IND,Ice cream,391,0,391,0.21,233835
Karnataka,60,Kushtagi,8 C.m.hiremath,MALE,72,GENERAL,KRPP,Football,373,7,380,0.21,233835
Karnataka,60,Kushtagi,9 Ramanagouda.m.malipatil,MALE,34,ST,IND,Gas cylinder,346,0,346,0.19,233835
Karnataka,60,Kushtagi,10 Siddappa Kalakeri,MALE,27,GENERAL,UPJP,Auto- rickshaw,269,3,272,0.15,233835
Karnataka,60,Kushtagi,11 Shivaputrappa Menedal,MALE,56,SC,BSP,Elephant,197,6,203,0.11,233835
Karnataka,60,Kushtagi,12 Kalappa Yachcharappa Badiger,MALE,34,GENERAL,IND,Diamond,176,3,179,0.1,233835
Karnataka,60,Kushtagi,13 Yallanagouda,MALE,47,GENERAL,IND,Basket containing fruits,176,1,177,0.1,233835
Karnataka,60,Kushtagi,14 C.suresh Balakundi,MALE,35,ST,KRS,Battery torch,95,0,95,0.05,233835
Karnataka,60,Kushtagi,15 Shantaraja Parshwanath Gogi Jain,MALE,58,GENERAL,NRCP,Coconut,65,0,65,0.04,233835
Karnataka,60,Kushtagi,16 Parasappa Bheemappa Gajjari,MALE,39,GENERAL,RCMP,Ring,44,0,44,0.02,233835
TURN OUT,,,,,,TOTAL:,,,181174,1908,183082,78.3,
Karnataka,61,Kanakagiri (SC),1 Tangadagi Shivaraj Sangappa,MALE,53,SC,INC,Hand,105491,673,106164,60.13,224068
Karnataka,61,Kanakagiri (SC),2 Basavaraj Dadesugur,MALE,43,SC,BJP,Lotus,63214,318,63532,35.98,224068
Karnataka,61,Kanakagiri (SC),3 Nota,,,,NOTA,NOTA,1594,6,1600,0.91,224068
Karnataka,61,Kanakagiri (SC),4 Charul Venkantramana Dasari,MALE,33,SC,KRPP,Football,1299,20,1319,0.75,224068
Karnataka,61,Kanakagiri (SC),5 Kenchappa Lingappa Hirekhed,MALE,39,SC,CPI(ML)(L),Flag with three stars,747,0,747,0.42,224068
Karnataka,61,Kanakagiri (SC),6 P V Rajagopal,MALE,63,SC,JD(S),A lady farmer carrying paddy on her head,703,6,709,0.4,224068
Karnataka,61,Kanakagiri (SC),7 Sandeep Sanjeevappa Budagumpa,MALE,35,SC,IND,Ship,677,1,678,0.38,224068
Karnataka,61,Kanakagiri (SC),8 Yariswamy Nageshappa Kuntoji,MALE,34,SC,AAAP,Broom,514,1,515,0.29,224068
Karnataka,61,Kanakagiri (SC),9 Ramesh,MALE,34,SC,IND,Water melon,419,3,422,0.24,224068
Karnataka,61,Kanakagiri (SC),10 B Jnanasundar,MALE,61,SC,IND,Pen nib with seven rays,396,0,396,0.22,224068
Karnataka,61,Kanakagiri (SC),11 H Hulugappa,MALE,46,SC,IND,Water tank,188,3,191,0.11,224068
Karnataka,61,Kanakagiri (SC),12 Ganesh,MALE,30,SC,KRS,Battery torch,144,0,144,0.08,224068
Karnataka,61,Kanakagiri (SC),13 K Balappa,MALE,68,SC,BHRTPRJAIK,Gas cylinder,132,4,136,0.08,224068
TURN OUT,,,,,,TOTAL:,,,175518,1035,176553,78.79,
Karnataka,62,Gangawati,1 G Janardhan Reddy,MALE,56,GENERAL,KRPP,Football,65791,422,66213,41.42,202243
Karnataka,62,Gangawati,2 Iqbal Ansari,MALE,60,GENERAL,INC,Hand,57674,273,57947,36.25,202243
Karnataka,62,Gangawati,3 Paranna Ishwarappa Munavalli,MALE,68,GENERAL,BJP,Lotus,28918,249,29167,18.25,202243
Karnataka,62,Gangawati,4 Channakeshave Heriyaal Ramulu,MALE,53,GENERAL,JD(S),A lady farmer carrying paddy on her head,1204,8,1212,0.76,202243
Karnataka,62,Gangawati,5 Prasad Taluri,MALE,51,GENERAL,IND,Diesel pump,792,0,792,0.5,202243
Karnataka,62,Gangawati,6 Shivashankaryya Swami Shettar‌ Karatagi,MALE,39,GENERAL,IND,Hockey and ball,522,0,522,0.33,202243
Karnataka,62,Gangawati,7 Karadi Basavaraja,MALE,39,GENERAL,IMP,Whistle,477,0,477,0.3,202243
Karnataka,62,Gangawati,8 Nota,,,,NOTA,NOTA,425,1,426,0.27,202243
Karnataka,62,Gangawati,9 Sharanappa Sajjihola,MALE,45,GENERAL,AAAP,Broom,413,2,415,0.26,202243
Karnataka,62,Gangawati,10 Kanakappa Hanumappa Hudejali,MALE,46,ST,KRS,Battery torch,390,1,391,0.24,202243
Karnataka,62,Gangawati,11 Sangamesh Sugreevaa,MALE,35,GENERAL,IND,Truck,368,4,372,0.23,202243
Karnataka,62,Gangawati,12 Sharanappa Singanal,MALE,28,GENERAL,UPJP,Auto- rickshaw,367,4,371,0.23,202243
Karnataka,62,Gangawati,13 Venkatesh Rao G Kulkarni Heggapur,MALE,57,GENERAL,BPKP,Grapes,356,0,356,0.22,202243
Karnataka,62,Gangawati,14 Chakravarthi Nayaka T,MALE,84,ST,IND,Football player,272,1,273,0.17,202243
Karnataka,62,Gangawati,15 Saraswati K,FEMALE,35,GENERAL,RPIB,Pen nib with seven rays,221,1,222,0.14,202243
Karnataka,62,Gangawati,16 Shankar Siddapur,MALE,31,SC,BSP,Elephant,190,0,190,0.12,202243
Karnataka,62,Gangawati,17 Vijay Kumar Achappa,MALE,61,GENERAL,ABHM,Man blowing turha,176,1,177,0.11,202243
Karnataka,62,Gangawati,18 Mahammad Nathik Alam,MALE,41,GENERAL,IND,Road roller,156,0,156,0.1,202243
Karnataka,62,Gangawati,19 Shanmukha Valmiki,MALE,37,ST,IND,Helmet,92,1,93,0.06,202243
Karnataka,62,Gangawati,20 Shri Venkateshwara Maha Swamiji,MALE,35,SC,HJP,Dish antenna,86,1,87,0.05,202243
TURN OUT,,,,,,TOTAL:,,,158890,969,159859,79.04,
Karnataka,63,Yelburga,1 Basavaraj Rayareddi,MALE,67,GENERAL,INC,Hand,93656,674,94330,53.29,223211
Karnataka,63,Yelburga,2 Achar Halappa Basappa,MALE,71,GENERAL,BJP,Lotus,76488,661,77149,43.59,223211
Karnataka,63,Yelburga,3 Nota,,,,NOTA,NOTA,1557,8,1565,0.88,223211
Karnataka,63,Yelburga,4 Konanagoudra Mallanagouda,MALE,42,GENERAL,JD(S),A lady farmer carrying paddy on her head,1032,6,1038,0.59,223211
Karnataka,63,Yelburga,5 Hari. R,MALE,41,GENERAL,NCP,Clock,622,4,626,0.35,223211
Karnataka,63,Yelburga,6 Hulagappa Hiremani,MALE,55,SC,BSP,Elephant,523,1,524,0.3,223211
Karnataka,63,Yelburga,7 Balappa S. Veerapur,MALE,36,GENERAL,IND,Auto- rickshaw,502,0,502,0.28,223211
Karnataka,63,Yelburga,8 Moulahusain Buldiyar,MALE,50,GENERAL,AAAP,Broom,424,1,425,0.24,223211
Karnataka,63,Yelburga,9 Shamidsab Yamanursab Mulla,MALE,50,GENERAL,IND,Television,253,5,258,0.15,223211
Karnataka,63,Yelburga,10 Shankar Raddy Somaraddy,MALE,63,GENERAL,IND,Tiller,235,0,235,0.13,223211
Karnataka,63,Yelburga,11 Nirmala,FEMALE,42,GENERAL,IND,Cauliflower,214,2,216,0.12,223211
Karnataka,63,Yelburga,12 Ramalingappa H. Kukanuru,MALE,37,SC,RPIB,Pen nib with seven rays,130,0,130,0.07,223211
TURN OUT,,,,,,TOTAL:,,,175636,1362,176998,79.3,
Karnataka,64,Koppal,1 K. Raghavendra Basavaraj Hitnal,MALE,44,GENERAL,INC,Hand,89573,857,90430,46.43,254021
Karnataka,64,Koppal,2 Karadi Manjula,FEMALE,39,GENERAL,BJP,Lotus,53397,773,54170,27.82,254021
Karnataka,64,Koppal,3 C.v.chandrashekar,MALE,55,GENERAL,JD(S),A lady farmer carrying paddy on her head,44834,535,45369,23.3,254021
Karnataka,64,Koppal,4 Nota,,,,NOTA,NOTA,1310,7,1317,0.68,254021
Karnataka,64,Koppal,5 M.k. Saheb Nageshanahalli,MALE,26,GENERAL,AAAP,Broom,900,5,905,0.46,254021
Karnataka,64,Koppal,6 Adavi Hanumappa Godachalli,MALE,40,GENERAL,KRS,Battery torch,647,4,651,0.33,254021
Karnataka,64,Koppal,7 K.s.mailarappa,MALE,42,SC,BSP,Elephant,490,4,494,0.25,254021
Karnataka,64,Koppal,8 Koluru Devendragouda,MALE,36,GENERAL,IND,Hand cart,338,2,340,0.17,254021
Karnataka,64,Koppal,9 Pramod.m.p,MALE,37,GENERAL,IND,Auto- rickshaw,297,2,299,0.15,254021
Karnataka,64,Koppal,10 Shashidhar.k.m,MALE,38,GENERAL,IND,Truck,250,10,260,0.13,254021
Karnataka,64,Koppal,11 Gaveesh Sasimath,MALE,44,GENERAL,IND,Water tank,184,8,192,0.1,254021
Karnataka,64,Koppal,12 Mallikarjun Hadapada,MALE,55,GENERAL,IND,Telephone,169,4,173,0.09,254021
Karnataka,64,Koppal,13 Mariswami. R. Kanakagiri,MALE,43,SC,RPIB,Pen nib with seven rays,149,0,149,0.08,254021
TURN OUT,,,,,,TOTAL:,,,192538,2211,194749,76.67,
Karnataka,65,Shirahatti (SC),1 Dr.chandru Lamani,MALE,34,SC,BJP,Lotus,73600,889,74489,45.43,226999
Karnataka,65,Shirahatti (SC),2 Ramakrishna. Shidlingappa. Doddamani,MALE,67,SC,IND,Television,45637,332,45969,28.03,226999
Karnataka,65,Shirahatti (SC),3 Sujata Ningappa Doddamani,FEMALE,47,SC,INC,Hand,34550,241,34791,21.22,226999
Karnataka,65,Shirahatti (SC),4 Hanamantappa. M.nayak,MALE,63,SC,JD(S),A lady farmer carrying paddy on her head,2054,11,2065,1.26,226999
Karnataka,65,Shirahatti (SC),5 Nota,,,,NOTA,NOTA,1633,9,1642,1,226999
Karnataka,65,Shirahatti (SC),6 Doddappa. Bhadrappa. Lamani,MALE,66,SC,IND,Truck,961,4,965,0.59,226999
Karnataka,65,Shirahatti (SC),7 Doddamani Mallikarjuna Yallappa,MALE,31,SC,AAAP,Broom,859,13,872,0.53,226999
Karnataka,65,Shirahatti (SC),8 Venkatesh B Guggari,MALE,58,SC,IND,Diesel pump,533,3,536,0.33,226999
Karnataka,65,Shirahatti (SC),9 Rajavenkatesh D Karabhari,MALE,44,SC,IND,Pen nib with seven rays,499,3,502,0.31,226999
Karnataka,65,Shirahatti (SC),10 Sushma Sunil Sarvade,FEMALE,37,SC,UPJP,Auto- rickshaw,468,4,472,0.29,226999
Karnataka,65,Shirahatti (SC),11 Santosh Gouravva Hiremani,MALE,34,SC,IND,Tiller,456,2,458,0.28,226999
Karnataka,65,Shirahatti (SC),12 Hanumantappa Peerappa Koravar,MALE,37,SC,IND,Hand cart,445,0,445,0.27,226999
Karnataka,65,Shirahatti (SC),13 Dr. Muttu. Surakod (madar),MALE,37,SC,IMP,Whistle,311,1,312,0.19,226999
Karnataka,65,Shirahatti (SC),14 Manjunath Asangeppa Asangi,MALE,38,SC,KRS,Battery torch,228,0,228,0.14,226999
Karnataka,65,Shirahatti (SC),15 Duragappa Shekhappa Binjadagi,MALE,67,SC,IND,Football,228,0,228,0.14,226999
TURN OUT,,,,,,TOTAL:,,,162462,1512,163974,72.24,
Karnataka,66,Gadag,1 H. K. Patil,MALE,70,GENERAL,INC,Hand,88986,972,89958,52.84,222792
Karnataka,66,Gadag,2 Anil. P. Menasinakai,MALE,49,GENERAL,BJP,Lotus,73820,1008,74828,43.96,222792
Karnataka,66,Gadag,3 Nota,,,,NOTA,NOTA,1537,6,1543,0.91,222792
Karnataka,66,Gadag,4 Rudrappa Basappa Kumbar,MALE,53,GENERAL,IND,Bat,729,0,729,0.43,222792
Karnataka,66,Gadag,5 Govindagoudra Venkanagoudra Ranganagouda,MALE,51,GENERAL,JD(S),A lady farmer carrying paddy on her head,688,10,698,0.41,222792
Karnataka,66,Gadag,6 Anand Handi,MALE,35,GENERAL,KRS,Battery torch,536,0,536,0.31,222792
Karnataka,66,Gadag,7 Doddamani Peersab,MALE,50,GENERAL,AAAP,Broom,491,2,493,0.29,222792
Karnataka,66,Gadag,8 Mallikarjunagouda Shankargouda Parvatagoudra,MALE,62,GENERAL,IND,Diamond,283,0,283,0.17,222792
Karnataka,66,Gadag,9 Sachinkumar Karjekannavar,MALE,28,GENERAL,UPJP,Auto- rickshaw,274,2,276,0.16,222792
Karnataka,66,Gadag,10 Vishwanath Khanapur,MALE,49,GENERAL,IND,Batsman,272,4,276,0.16,222792
Karnataka,66,Gadag,11 Veerabhadrappa Veerappa Kabbinad,MALE,75,GENERAL,IND,Diesel pump,237,4,241,0.14,222792
Karnataka,66,Gadag,12 Basavaraj Malode,MALE,38,GENERAL,IND,Harmonium,104,2,106,0.06,222792
Karnataka,66,Gadag,13 Pooja Mallappa Bevoor,FEMALE,50,GENERAL,IMP,Whistle,98,0,98,0.06,222792
Karnataka,66,Gadag,14 B. M. Patil,MALE,42,GENERAL,IND,Ganna kisan,95,0,95,0.06,222792
Karnataka,66,Gadag,15 Chandrashekhar Desai,MALE,45,GENERAL,RCMP,Man blowing turha,72,0,72,0.04,222792
TURN OUT,,,,,,TOTAL:,,,168222,2010,170232,76.41,
Karnataka,67,Ron,1 Gurupadagouda Sanganagouda Patil,MALE,75,GENERAL,INC,Hand,94064,801,94865,53.24,232510
Karnataka,67,Ron,2 Kalakappa Gurushantappa Bandi,MALE,55,GENERAL,BJP,Lotus,69519,658,70177,39.38,232510
Karnataka,67,Ron,3 Anekal Doddaiah,MALE,42,GENERAL,AAAP,Broom,8761,78,8839,4.96,232510
Karnataka,67,Ron,4 Nota,,,,NOTA,NOTA,1586,14,1600,0.9,232510
Karnataka,67,Ron,5 Shivanand Shankrappa Rathod,MALE,31,SC,IND,Pot,1461,2,1463,0.82,232510
Karnataka,67,Ron,6 Maktumsab Yamanoorsab Mudhol(sagar),MALE,54,GENERAL,JD(S),A lady farmer carrying paddy on her head,646,6,652,0.37,232510
Karnataka,67,Ron,7 Bibijan Rajesab Daragad,FEMALE,64,GENERAL,IND,Stethoscope,256,0,256,0.14,232510
Karnataka,67,Ron,8 Devendrappa Balappa Olekar,MALE,59,ST,IND,Balloon,123,1,124,0.07,232510
Karnataka,67,Ron,9 Kumar Andappa Hakari,MALE,56,GENERAL,SHS (UBT),Flaming torch,122,0,122,0.07,232510
Karnataka,67,Ron,10 Abdul Khadar Sab A,MALE,45,GENERAL,IND,Diamond,98,0,98,0.05,232510
TURN OUT,,,,,,TOTAL:,,,176636,1560,178196,76.64,
Karnataka,68,Nargund,1 C. C. Patil,MALE,64,GENERAL,BJP,Lotus,72154,681,72835,48.48,187212
Karnataka,68,Nargund,2 B. R. Yavagal,MALE,75,GENERAL,INC,Hand,70520,524,71044,47.29,187212
Karnataka,68,Nargund,3 Nota,,,,NOTA,NOTA,1761,8,1769,1.18,187212
Karnataka,68,Nargund,4 Veeresh Sobaradamath,MALE,43,GENERAL,IND,Auto- rickshaw,1658,5,1663,1.11,187212
Karnataka,68,Nargund,5 Shivanand. Shiddappa. Mayannavar.,MALE,33,GENERAL,IND,Helicopter,1004,1,1005,0.67,187212
Karnataka,68,Nargund,6 R. N. Patil,MALE,66,GENERAL,JD(S),A lady farmer carrying paddy on her head,649,4,653,0.43,187212
Karnataka,68,Nargund,7 Ramappa Dyamappa Huvannavar,MALE,58,GENERAL,AAAP,Broom,604,2,606,0.4,187212
Karnataka,68,Nargund,8 Veeranagouda. Shivanagouda. Muganur,MALE,38,GENERAL,KRS,Battery torch,142,0,142,0.09,187212
Karnataka,68,Nargund,9 Ramappa. Hujaratti,MALE,43,GENERAL,IND,Ganna kisan,102,2,104,0.07,187212
Karnataka,68,Nargund,10 Vasanagouda. Ninganagouda. Bhandi.,MALE,60,GENERAL,IND,Water tank,102,0,102,0.07,187212
Karnataka,68,Nargund,11 Hanamant Yallappa Madar,MALE,35,SC,BSP,Elephant,101,0,101,0.07,187212
Karnataka,68,Nargund,12 Dr|| Muttu Surakod (madar),MALE,37,SC,IND,Diamond,80,1,81,0.05,187212
Karnataka,68,Nargund,13 M. Y. Nayak,MALE,40,ST,IND,Hat,51,0,51,0.03,187212
Karnataka,68,Nargund,14 Umesh Fakeerappa Talawar,MALE,40,ST,IND,Diesel pump,41,0,41,0.03,187212
Karnataka,68,Nargund,15 Rudrayya. Gadigeyya. Sureban.,MALE,48,GENERAL,IMP,Whistle,39,0,39,0.03,187212
TURN OUT,,,,,,TOTAL:,,,149008,1228,150236,80.25,
Karnataka,69,Navalgund,1 Ningaraddi Hanamaraddi Konaraddi,MALE,59,GENERAL,INC,Hand,85534,547,86081,53.16,207237
Karnataka,69,Navalgund,2 Shankar Basanagouda Patil Munenakoppa,MALE,54,GENERAL,BJP,Lotus,63368,514,63882,39.45,207237
Karnataka,69,Navalgund,3 Kallappa Nagappa Gaddi,MALE,58,GENERAL,JD(S),A lady farmer carrying paddy on her head,6866,48,6914,4.27,207237
Karnataka,69,Navalgund,4 Shankrappa Rudrappa Ambali,MALE,55,GENERAL,IND,Ganna kisan,1128,6,1134,0.7,207237
Karnataka,69,Navalgund,5 Nota,,,,NOTA,NOTA,1116,4,1120,0.69,207237
Karnataka,69,Navalgund,6 Vijaykumar Sangappa,MALE,60,GENERAL,AAAP,Broom,735,4,739,0.46,207237
Karnataka,69,Navalgund,7 Mabusab Maktumsab Yaraguppi,MALE,35,GENERAL,IND,Gas cylinder,450,4,454,0.28,207237
Karnataka,69,Navalgund,8 Mohan Devaraddi Masti,MALE,36,GENERAL,UPJP,Auto- rickshaw,397,4,401,0.25,207237
Karnataka,69,Navalgund,9 Hanumantappa Yallappa Megalamani,MALE,38,SC,BSP,Elephant,352,1,353,0.22,207237
Karnataka,69,Navalgund,10 Vinayakumar Parappa Myageri,MALE,37,SC,IND,Computer,284,1,285,0.18,207237
Karnataka,69,Navalgund,11 Mallikarjungouda Giriyappagouda Balangoudra,MALE,59,GENERAL,IND,Pot,160,1,161,0.1,207237
Karnataka,69,Navalgund,12 Ajay Mallikarjun Hugar,MALE,34,GENERAL,KRPP,Football,151,1,152,0.09,207237
Karnataka,69,Navalgund,13 Mallappa Krishnappa Hebasur,MALE,38,GENERAL,IND,Drill machine,131,0,131,0.08,207237
Karnataka,69,Navalgund,14 Mailarappa Bharamappa Chavadi,MALE,30,GENERAL,KRS,Battery torch,107,0,107,0.07,207237
TURN OUT,,,,,,TOTAL:,,,160779,1135,161914,78.13,
Karnataka,70,Kundgol,1 M R Patil,MALE,61,GENERAL,BJP,Lotus,75839,266,76105,49.07,186825
Karnataka,70,Kundgol,2 Kusumavathi Channabasappa Shivalli,FEMALE,53,GENERAL,INC,Hand,40609,155,40764,26.28,186825
Karnataka,70,Kundgol,3 Chikkanagoudra Siddanagouda Iswaragouda,MALE,70,GENERAL,IND,Pressure cooker,30341,84,30425,19.62,186825
Karnataka,70,Kundgol,4 Hazratali Shaikh Jodamani,MALE,53,GENERAL,JD(S),A lady farmer carrying paddy on her head,4300,4,4304,2.78,186825
Karnataka,70,Kundgol,5 Nota,,,,NOTA,NOTA,998,3,1001,0.65,186825
Karnataka,70,Kundgol,6 Shivanagouda Basanagouda Kuratti,MALE,27,GENERAL,IND,Matchbox,776,1,777,0.5,186825
Karnataka,70,Kundgol,7 Niranjanayya Rudrayya Manakattimath,MALE,43,GENERAL,AAAP,Broom,618,2,620,0.4,186825
Karnataka,70,Kundgol,8 Virupakshagouda Naganagouda Fakkiragoudra,MALE,70,GENERAL,IND,Stool,256,1,257,0.17,186825
Karnataka,70,Kundgol,9 Yellappa Hanamappa Dabagondi,MALE,45,GENERAL,KRPP,Football,202,0,202,0.13,186825
Karnataka,70,Kundgol,10 Gangadhar Shivaraddi Khandegoudru,MALE,40,GENERAL,IND,Pineapple,194,0,194,0.13,186825
Karnataka,70,Kundgol,11 Mallikarjun Kallappa Totager,MALE,45,GENERAL,IND,Stethoscope,127,1,128,0.08,186825
Karnataka,70,Kundgol,12 Mahammadahaniph Rajesab Karadi,MALE,59,GENERAL,IND,Trumpet,98,0,98,0.06,186825
Karnataka,70,Kundgol,13 Chandapeer Hajaresab Bankapur,MALE,45,GENERAL,IND,Balloon,79,0,79,0.05,186825
Karnataka,70,Kundgol,14 Suresh Kurabagatti,MALE,32,ST,KRS,Battery torch,68,0,68,0.04,186825
Karnataka,70,Kundgol,15 Kutbuddin Imamasab Belagali,MALE,43,GENERAL,IND,Electric pole,64,0,64,0.04,186825
TURN OUT,,,,,,TOTAL:,,,154569,517,155086,83.01,
Karnataka,71,Dharwad,1 Vinay Kulkarni,MALE,56,GENERAL,INC,Hand,88660,673,89333,53.92,214132
Karnataka,71,Dharwad,2 Amrut Ayyappa Desai,MALE,46,GENERAL,BJP,Lotus,70546,750,71296,43.04,214132
Karnataka,71,Dharwad,3 Nota,,,,NOTA,NOTA,1510,11,1521,0.92,214132
Karnataka,71,Dharwad,4 Manjunath Laxmappa Hagedar,MALE,36,GENERAL,JD(S),A lady farmer carrying paddy on her head,914,7,921,0.56,214132
Karnataka,71,Dharwad,5 Shakeel Abdulsattar Dodvad,MALE,40,GENERAL,IND,Air conditioner,877,2,879,0.53,214132
Karnataka,71,Dharwad,6 Praveen Sangangoud Patil,MALE,30,GENERAL,UPJP,Auto- rickshaw,658,1,659,0.4,214132
Karnataka,71,Dharwad,7 Shashikiran Nadakatti,MALE,47,GENERAL,IND,Apple,249,1,250,0.15,214132
Karnataka,71,Dharwad,8 Madhulata Goudar,FEMALE,34,GENERAL,SUCI,Gas cylinder,245,1,246,0.15,214132
Karnataka,71,Dharwad,9 Kantimath Rajashekharayya Virupakshayya,MALE,53,GENERAL,IND,Whistle,237,1,238,0.14,214132
Karnataka,71,Dharwad,10 Anna Manju Mangalagatti,MALE,40,SC,IND,Ganna kisan,128,1,129,0.08,214132
